product_name,product_price,Rate,Review,Sentiment
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,2,not good,negative
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,5,love it,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,5,very good my kids like it very much,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,5,very nice,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,1,this is small quality is very poor,negative
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,4,nice,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,3,build quality is very good but the print on the table is not that much good as shown,neutral
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,5,good one,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,1,very poor quality stands broken with in 20days,negative
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,3,not good quality,negative
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,5,nice,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,3,not bad,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,5,good quality,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,1,very bad quality,negative
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,5,very nice super,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,4,nice,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,1,worst product and not recommended at all,negative
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,4,good product,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,5,very comfortable,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,3,acceptable,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,1,very poor quality please dont purchase this item,negative
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,5,very nice,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,5,nice,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,1,worst product dont buy anyone,negative
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,5,good look my son likes it,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,5,good,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,5,nice for kidds,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,4,nice,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,1,very bed quality,negative
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,1,worst quality,negative
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,5,my daughter war happy and she used it daily at her reading time thank you,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,5,good for the price,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,3,good product,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,5,superb best for this price,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,5,good,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,5,good product for study kids are happy,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,5,good,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,5,awesome,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,1,worst product,negative
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,2,good,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,5,good,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,2,low material,negative
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,5,very good,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,3,good,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,3,good,neutral
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,4,good for small kids,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,5,very niceexcellent quality in very good my daughter in very happy,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,1,very poor and bad,negative
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,5,awesome product,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,3,better,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,5,very good product,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,4,nice prroduct,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,1,not satisfactory,negative
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,3,nice,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,5,loved it,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,5,good quality,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,5,excellent product,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,5,i like this table very much table quilty is very amazing thank you flipkart,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,4,nice,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,5,nice daughter loved it,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,4,good,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,5,very good product,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,5,study table superb quality,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,4,perfect size all good,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,3,table stand is not fit,negative
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,5,really worthy have utility children will like this product,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,5,its awesome product please buy this one,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,5,love the product i ordered it in sale n quality of the product is just awesome i really like the print also overall must buy product,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,3,tq,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,5,super thank you flipcart,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,4,good table,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,5,can buy its good,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,5,osm product worth it paisa vasul,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,4,good quality,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,4,quality is goodbut at some point its unsatisfied overall nice product,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,5,excellent,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,5,my girl is so happy,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,5,outstanding product quantity,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,4,very good,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,2,not good,negative
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,4,good products,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,5,good product,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,3,super,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,5,best table for price range,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,5,very nice product,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,5,product is good,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,5,awesome,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,3,good,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,5,very good quality,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,3,rates a little bit higher,neutral
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,4,gud one,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,5,very nice,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,3,average,neutral
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,5,osm product,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,5,good product,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,3,okay,neutral
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,5,good product same as the picture my nephew loved it thank you flipkart,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,4,nice,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,4,very good,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,1,very bad,negative
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,5,good,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,5,good product,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,5,very good,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,3,nice prodact,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,4,thanku for very nice,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,1,very very very bad quality,negative
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,5,very good,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,3,finally i got itafter a long period of more than a month i got it my little one is very excited to see it,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,5,same as shown,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,4,good,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,5,fav product,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,5,good product,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,5,liked it,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,5,very good,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,5,nic,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,5,nice,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,5,as expected,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  KITTY PINK Preassembled,545,1,very bad quality,negative
Krishna Creation Laptop table 1004 Wood Portable Laptop Table Finish Color  Black Pre Assembled Solid Wood Study TableFinish Color  black DIYDoItYourself,499,5,good product and using it for multi purpose,positive
Krishna Creation Laptop table 1004 Wood Portable Laptop Table Finish Color  Black Pre Assembled Solid Wood Study TableFinish Color  black DIYDoItYourself,499,5,super nice,positive
Krishna Creation Laptop table 1004 Wood Portable Laptop Table Finish Color  Black Pre Assembled Solid Wood Study TableFinish Color  black DIYDoItYourself,499,4,good quality,positive
Krishna Creation Laptop table 1004 Wood Portable Laptop Table Finish Color  Black Pre Assembled Solid Wood Study TableFinish Color  black DIYDoItYourself,499,5,nice,positive
Krishna Creation Laptop table 1004 Wood Portable Laptop Table Finish Color  Black Pre Assembled Solid Wood Study TableFinish Color  black DIYDoItYourself,499,1,balance is not perfect,negative
Krishna Creation Laptop table 1004 Wood Portable Laptop Table Finish Color  Black Pre Assembled Solid Wood Study TableFinish Color  black DIYDoItYourself,499,5,products very nice and comfortable items,positive
Krishna Creation Laptop table 1004 Wood Portable Laptop Table Finish Color  Black Pre Assembled Solid Wood Study TableFinish Color  black DIYDoItYourself,499,2,normal table only delivery time i more high quality is also not look like as photos over all review is 410 only,negative
Krishna Creation Laptop table 1004 Wood Portable Laptop Table Finish Color  Black Pre Assembled Solid Wood Study TableFinish Color  black DIYDoItYourself,499,5,nice,positive
Krishna Creation Laptop table 1004 Wood Portable Laptop Table Finish Color  Black Pre Assembled Solid Wood Study TableFinish Color  black DIYDoItYourself,499,4,good product,positive
Krishna Creation Laptop table 1004 Wood Portable Laptop Table Finish Color  Black Pre Assembled Solid Wood Study TableFinish Color  black DIYDoItYourself,499,5,can go fo it really good,positive
Krishna Creation Laptop table 1004 Wood Portable Laptop Table Finish Color  Black Pre Assembled Solid Wood Study TableFinish Color  black DIYDoItYourself,499,4,good,positive
Krishna Creation Laptop table 1004 Wood Portable Laptop Table Finish Color  Black Pre Assembled Solid Wood Study TableFinish Color  black DIYDoItYourself,499,1,not as well as strongpoor product,negative
Krishna Creation Laptop table 1004 Wood Portable Laptop Table Finish Color  Black Pre Assembled Solid Wood Study TableFinish Color  black DIYDoItYourself,499,5,nice,positive
Krishna Creation Laptop table 1004 Wood Portable Laptop Table Finish Color  Black Pre Assembled Solid Wood Study TableFinish Color  black DIYDoItYourself,499,4,nice,positive
Krishna Creation Laptop table 1004 Wood Portable Laptop Table Finish Color  Black Pre Assembled Solid Wood Study TableFinish Color  black DIYDoItYourself,499,5,excellent,positive
Krishna Creation Laptop table 1004 Wood Portable Laptop Table Finish Color  Black Pre Assembled Solid Wood Study TableFinish Color  black DIYDoItYourself,499,5,very nice,positive
Krishna Creation Laptop table 1004 Wood Portable Laptop Table Finish Color  Black Pre Assembled Solid Wood Study TableFinish Color  black DIYDoItYourself,499,3,not properly stand without support,negative
Krishna Creation Laptop table 1004 Wood Portable Laptop Table Finish Color  Black Pre Assembled Solid Wood Study TableFinish Color  black DIYDoItYourself,499,5,super,positive
Krishna Creation Laptop table 1004 Wood Portable Laptop Table Finish Color  Black Pre Assembled Solid Wood Study TableFinish Color  black DIYDoItYourself,499,1,low quality not worthy,negative
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  ABCD KALAM Preassembled,499,5,nice,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  ABCD KALAM Preassembled,499,5,good product,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  ABCD KALAM Preassembled,499,5,this is too good my son like this very much,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  ABCD KALAM Preassembled,499,1,bed creaks upper side,negative
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  ABCD KALAM Preassembled,499,2,not good,negative
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  ABCD KALAM Preassembled,499,5,love it,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  ABCD KALAM Preassembled,499,5,very good my kids like it very much,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  ABCD KALAM Preassembled,499,5,very nice,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  ABCD KALAM Preassembled,499,1,this is small quality is very poor,negative
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  ABCD KALAM Preassembled,499,4,nice,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  ABCD KALAM Preassembled,499,3,build quality is very good but the print on the table is not that much good as shown,neutral
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  ABCD KALAM Preassembled,499,5,good one,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  ABCD KALAM Preassembled,499,1,very poor quality stands broken with in 20days,negative
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  ABCD KALAM Preassembled,499,3,not good quality,negative
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  ABCD KALAM Preassembled,499,5,nice,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  ABCD KALAM Preassembled,499,3,not bad,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  ABCD KALAM Preassembled,499,5,good quality,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  ABCD KALAM Preassembled,499,1,very bad quality,negative
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  ABCD KALAM Preassembled,499,5,very nice super,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  ABCD KALAM Preassembled,499,4,nice,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  ABCD KALAM Preassembled,499,1,worst product and not recommended at all,negative
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  ABCD KALAM Preassembled,499,4,good product,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  ABCD KALAM Preassembled,499,5,very comfortable,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  ABCD KALAM Preassembled,499,3,acceptable,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  ABCD KALAM Preassembled,499,1,very poor quality please dont purchase this item,negative
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  ABCD KALAM Preassembled,499,5,very nice,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  ABCD KALAM Preassembled,499,5,nice,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  ABCD KALAM Preassembled,499,1,worst product dont buy anyone,negative
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  ABCD KALAM Preassembled,499,5,good look my son likes it,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  ABCD KALAM Preassembled,499,5,good,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  ABCD KALAM Preassembled,499,5,nice for kidds,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  ABCD KALAM Preassembled,499,4,nice,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  ABCD KALAM Preassembled,499,1,very bed quality,negative
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  ABCD KALAM Preassembled,499,1,worst quality,negative
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  ABCD KALAM Preassembled,499,5,my daughter war happy and she used it daily at her reading time thank you,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  ABCD KALAM Preassembled,499,5,good for the price,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  ABCD KALAM Preassembled,499,3,good product,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  ABCD KALAM Preassembled,499,5,superb best for this price,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  ABCD KALAM Preassembled,499,5,good,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  ABCD KALAM Preassembled,499,5,good product for study kids are happy,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  ABCD KALAM Preassembled,499,5,good,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  ABCD KALAM Preassembled,499,5,awesome,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  ABCD KALAM Preassembled,499,1,worst product,negative
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  ABCD KALAM Preassembled,499,2,good,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  ABCD KALAM Preassembled,499,5,good,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  ABCD KALAM Preassembled,499,2,low material,negative
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  ABCD KALAM Preassembled,499,5,very good,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  ABCD KALAM Preassembled,499,3,good,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  ABCD KALAM Preassembled,499,3,good,neutral
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  ABCD KALAM Preassembled,499,4,good for small kids,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  ABCD KALAM Preassembled,499,5,very niceexcellent quality in very good my daughter in very happy,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  ABCD KALAM Preassembled,499,1,very poor and bad,negative
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  ABCD KALAM Preassembled,499,5,awesome product,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  ABCD KALAM Preassembled,499,3,better,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  ABCD KALAM Preassembled,499,5,very good product,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  ABCD KALAM Preassembled,499,4,nice prroduct,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  ABCD KALAM Preassembled,499,1,not satisfactory,negative
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  ABCD KALAM Preassembled,499,3,nice,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  ABCD KALAM Preassembled,499,5,loved it,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  ABCD KALAM Preassembled,499,5,good quality,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  ABCD KALAM Preassembled,499,5,excellent product,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  ABCD KALAM Preassembled,499,5,i like this table very much table quilty is very amazing thank you flipkart,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  ABCD KALAM Preassembled,499,4,nice,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  ABCD KALAM Preassembled,499,5,nice daughter loved it,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  ABCD KALAM Preassembled,499,4,good,positive
HARIOM ALL IN ONE Solid Wood Study TableFinish Color  ABCD KALAM Preassembled,499,5,very good product,positive
PHILIPS HR183200 500 W Juicer 1 Jar Ink Black,6498,5,best juicer i had and most of all liked by my better half,positive
PHILIPS HR183200 500 W Juicer 1 Jar Ink Black,6498,4,i am happy with productits too gud,positive
PHILIPS HR183200 500 W Juicer 1 Jar Ink Black,6498,5,definitely a good product value for money,positive
PHILIPS HR183200 500 W Juicer 1 Jar Ink Black,6498,5,go for it neat beautiful,positive
PHILIPS HR183200 500 W Juicer 1 Jar Ink Black,6498,1,price too much and not a better optionraw material is also come with juicedont buy this juicer pleasego to big one juicer,negative
PHILIPS HR183200 500 W Juicer 1 Jar Ink Black,6498,4,very nice product small in size neat easy to use and clean,positive
PHILIPS HR183200 500 W Juicer 1 Jar Ink Black,6498,4,good product,positive
PHILIPS HR183200 500 W Juicer 1 Jar Ink Black,6498,5,juicer is very good perfect for home use,positive
PHILIPS HR183200 500 W Juicer 1 Jar Ink Black,6498,5,good qualitypaisa wasool product,positive
PHILIPS HR183200 500 W Juicer 1 Jar Ink Black,6498,5,fabulous product,positive
PHILIPS HR183200 500 W Juicer 1 Jar Ink Black,6498,5,excellent product,positive
PHILIPS HR183200 500 W Juicer 1 Jar Ink Black,6498,5,good product easy to clean,positive
PHILIPS HR183200 500 W Juicer 1 Jar Ink Black,6498,4,does the job as promised cleaning is not as easy as they claim would have given 5 star if the cleaning process was more easy,negative
PHILIPS HR183200 500 W Juicer 1 Jar Ink Black,6498,5,juicer is simply superb extracts juice from all fruits and vegetables easy to clean and store,positive
PHILIPS HR183200 500 W Juicer 1 Jar Ink Black,6498,5,best juicer with the budget of 7k very less waste and more juice from every fruit,positive
PHILIPS HR183200 500 W Juicer 1 Jar Ink Black,6498,4,product is good performance is also goodbut cost is too much,positive
PHILIPS HR183200 500 W Juicer 1 Jar Ink Black,6498,5,bought it for rs4319 for my aunt last year awesome product promotional discount cashback flipkart great job philips king of kitchen appliances,positive
PHILIPS HR183200 500 W Juicer 1 Jar Ink Black,6498,4,nice juicer but we cant get juice of oranges nd malta,positive
PHILIPS HR183200 500 W Juicer 1 Jar Ink Black,6498,4,nice product from philips the main advantage is the ease of cleaning after use,positive
PHILIPS HR183200 500 W Juicer 1 Jar Ink Black,6498,5,go for itbut learn hw to set d product otherwise motor will not wrknlvd d product,positive
PHILIPS HR183200 500 W Juicer 1 Jar Ink Black,6498,5,juices alomost everything at it finest perfect for your kitchen and looks stylist,positive
PHILIPS HR183200 500 W Juicer 1 Jar Ink Black,6498,4,the product does serve its purpose very well but only con which restrained me giving 5 star was the wire was too small and not delivered in varanasi so i had to carry it from delhi,positive
PHILIPS HR183200 500 W Juicer 1 Jar Ink Black,6498,5,good product very useful i dont have to drink sugar water outside now,positive
PHILIPS HR183200 500 W Juicer 1 Jar Ink Black,6498,5,after a month am writing about this this little beast is powerful very powerful a great product and makes juicing easy damn easy p,positive
PHILIPS HR183200 500 W Juicer 1 Jar Ink Black,6498,1,product is good but one star for flipkart executives they are become so arrogant nowadays that they simply forget how to talk to customer will never purchase anything from flipkart bye bye,negative
PHILIPS HR183200 500 W Juicer 1 Jar Ink Black,6498,5,received within 2days excellent productchhaa gya philips guru juice pila kjai philips,positive
PHILIPS HR183200 500 W Juicer 1 Jar Ink Black,6498,5,delivered what shows,positive
PHILIPS HR183200 500 W Juicer 1 Jar Ink Black,6498,5,its a very very good juicerwithout hesitation go for it,positive
PHILIPS HR183200 500 W Juicer 1 Jar Ink Black,6498,1,they not send correct bill,negative
PHILIPS HR183200 500 W Juicer 1 Jar Ink Black,6498,4,delivery is excillent nd product is nice,positive
PHILIPS HR183200 500 W Juicer 1 Jar Ink Black,6498,4,very useful easy to cleanhigh speedyou can make healthy and pure juices extracting all pulps and seed,positive
PHILIPS HR183200 500 W Juicer 1 Jar Ink Black,6498,1,item arrived on time but part is missing it killed the time very frustrating items box was not packed only flipkart box was packed in which item arrived,negative
PHILIPS HR183200 500 W Juicer 1 Jar Ink Black,6498,1,please note that i have received incomplete item received with this philiphs hr1832 juicer so i need urgently reply from your site,positive
